District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Kamareddy,Yellareddy,1-Feb-21,0,18.9,31.6,42.1,90.4,,
Kamareddy,Yellareddy,2-Feb-21,0,15.1,29.9,49.5,98.6,,
Kamareddy,Yellareddy,3-Feb-21,0,12.4,30.9,23.9,98.8,,
Kamareddy,Yellareddy,4-Feb-21,0,12.5,30.1,22.6,96.4,,
Kamareddy,Yellareddy,5-Feb-21,0,13.6,29.8,28.3,97.8,,
Kamareddy,Yellareddy,6-Feb-21,0,14.3,32.5,24.2,93.4,,
Kamareddy,Yellareddy,7-Feb-21,0,14.6,31.8,32.5,90.6,,
Kamareddy,Yellareddy,8-Feb-21,0,12.6,31.2,33.4,83,,
Kamareddy,Yellareddy,9-Feb-21,0,11.1,31.4,18.8,98.8,,
Kamareddy,Yellareddy,10-Feb-21,0,12,32.6,26.1,97.8,,
Kamareddy,Yellareddy,11-Feb-21,0,13.7,33.5,24.2,93.1,,
Kamareddy,Yellareddy,12-Feb-21,0,14,32.9,28.6,97.6,,
Kamareddy,Yellareddy,13-Feb-21,0,14.5,31.1,30.3,91.4,,
Kamareddy,Yellareddy,14-Feb-21,0,15.2,30.5,35.7,96.2,,
Kamareddy,Yellareddy,15-Feb-21,0,16.8,32.1,35.4,90,,
Kamareddy,Yellareddy,16-Feb-21,0,17.7,35.2,30.5,79.1,,
Kamareddy,Yellareddy,17-Feb-21,0,16.5,33.4,26.7,86.7,,
Kamareddy,Yellareddy,18-Feb-21,0,15.2,32,33.1,94.8,,
Kamareddy,Yellareddy,19-Feb-21,0,17.2,30.7,38.9,89.5,,
Kamareddy,Yellareddy,20-Feb-21,0,14.5,25.1,51.7,97.6,,
Kamareddy,Yellareddy,21-Feb-21,0,16.7,28.4,47.4,94.3,,
Kamareddy,Yellareddy,22-Feb-21,0,15.9,30.2,45.8,97.2,,
Kamareddy,Yellareddy,23-Feb-21,0,15.3,32.3,40.3,97.6,,
Kamareddy,Yellareddy,24-Feb-21,0,14.4,34.7,27.6,97.2,,
Kamareddy,Yellareddy,25-Feb-21,0,15.6,35.6,27,95.3,,
Kamareddy,Yellareddy,26-Feb-21,0,16.3,37.4,24.6,91.4,,
Kamareddy,Yellareddy,27-Feb-21,0,17,36.9,26.6,95.5,,
Kamareddy,Yellareddy,28-Feb-21,0,16.1,35.7,23.4,93.1,,
Kamareddy,Yellareddy,1-Mar-21,0,21.7,36.5,22.7,71.9,,
Kamareddy,Yellareddy,2-Mar-21,0,18,37.1,20.1,96.5,,
Kamareddy,Yellareddy,3-Mar-21,0,18.1,37,21.4,90,,
Kamareddy,Yellareddy,4-Mar-21,0,15.9,35.2,25,91.9,,
Kamareddy,Yellareddy,5-Mar-21,0,15.4,34.2,23.8,81.6,,
Kamareddy,Yellareddy,6-Mar-21,0,16.9,37.1,16.9,81.7,,
Kamareddy,Yellareddy,7-Mar-21,0,16.9,37.1,23,87.8,,
Kamareddy,Yellareddy,8-Mar-21,0,17.5,38.2,16.3,90,,
Kamareddy,Yellareddy,9-Mar-21,0,19.3,37,25.5,92.9,,
Kamareddy,Yellareddy,10-Mar-21,0,17.8,35.5,24.1,98.8,,
Kamareddy,Yellareddy,11-Mar-21,0,16.8,36.3,26.3,73.9,,
Kamareddy,Yellareddy,12-Mar-21,0,17.8,35.5,20.6,92.8,,
Kamareddy,Yellareddy,13-Mar-21,0,16.7,36.4,20,92,,
Kamareddy,Yellareddy,14-Mar-21,0,15.8,32.6,31.5,77.9,,
Kamareddy,Yellareddy,15-Mar-21,0,16.4,36.4,21.6,71.5,,
Kamareddy,Yellareddy,16-Mar-21,0,18.5,36.6,23.8,88,,
Kamareddy,Yellareddy,17-Mar-21,0,18.9,35.8,24.5,86.9,,
Kamareddy,Yellareddy,18-Mar-21,0,20.9,38,22.3,89,,
Kamareddy,Yellareddy,19-Mar-21,0,20.2,37.4,27.4,88.8,,
Kamareddy,Yellareddy,20-Mar-21,0,20.4,34.2,31.1,77.8,,
Kamareddy,Yellareddy,21-Mar-21,0,18.7,32.9,40.5,74.4,,
Kamareddy,Yellareddy,22-Mar-21,0,19.5,34.1,33.9,86.4,,
Kamareddy,Yellareddy,23-Mar-21,0,20.5,35.6,38.1,81.9,,
Kamareddy,Yellareddy,24-Mar-21,0,19.3,33,38.4,78.7,,
Kamareddy,Yellareddy,25-Mar-21,0,19.6,35.2,36.4,86.7,,
Kamareddy,Yellareddy,26-Mar-21,0,19.7,37,32.8,88.1,,
Kamareddy,Yellareddy,27-Mar-21,0,19.8,38,25.7,75.6,,
Kamareddy,Yellareddy,28-Mar-21,0,19.1,38,20.4,89.1,,
Kamareddy,Yellareddy,29-Mar-21,0,20.8,39.6,17.8,68,,
Kamareddy,Yellareddy,30-Mar-21,0,22.3,38.7,13.7,56.8,,
Kamareddy,Yellareddy,31-Mar-21,0,20.8,40,15.2,63.3,,
Kamareddy,Lingampet,1-Jan-21,0,15,29.1,43.5,100,,
Kamareddy,Lingampet,2-Jan-21,0,14,28.8,46.6,100,,
Kamareddy,Lingampet,3-Jan-21,0,13.1,30.1,39.1,100,,
Kamareddy,Lingampet,4-Jan-21,0,15.1,29.6,38.1,100,,
Kamareddy,Lingampet,5-Jan-21,0,14.3,30.9,28.3,100,,
Kamareddy,Lingampet,6-Jan-21,0,17.9,30.2,41.2,100,,
Kamareddy,Lingampet,7-Jan-21,1.1,19.5,28.7,67.2,94.2,,
Kamareddy,Lingampet,8-Jan-21,1.3,19.5,25.1,86.3,100,,
Kamareddy,Lingampet,9-Jan-21,0,19.6,31.1,42.8,100,,
Kamareddy,Lingampet,10-Jan-21,0,16.7,32.2,25.4,100,,
Kamareddy,Lingampet,11-Jan-21,0,14,32.2,25.1,100,,
Kamareddy,Lingampet,12-Jan-21,0,16,31.3,28.3,100,,
Kamareddy,Lingampet,13-Jan-21,0,16.1,31.3,34.4,100,,
Kamareddy,Lingampet,14-Jan-21,0,14.9,32.6,27.3,100,,
Kamareddy,Lingampet,15-Jan-21,0,14.3,32.6,27.3,100,,
Kamareddy,Lingampet,16-Jan-21,0,15.3,31.3,40.2,100,,
Kamareddy,Lingampet,17-Jan-21,0,15.7,31.7,37.5,100,,
Kamareddy,Lingampet,18-Jan-21,0,16.2,30.5,37.5,100,,
Kamareddy,Lingampet,19-Jan-21,0,15.1,31.4,38.1,100,,
Kamareddy,Lingampet,20-Jan-21,0,15.3,32,33.5,100,,
Kamareddy,Lingampet,21-Jan-21,0,16,32.8,32.3,100,,
Kamareddy,Lingampet,22-Jan-21,0,16.9,32.7,34.1,100,,
Kamareddy,Lingampet,23-Jan-21,0,16.3,32.9,31,100,,
Kamareddy,Lingampet,24-Jan-21,0,16.3,33.2,35.8,100,,
Kamareddy,Lingampet,25-Jan-21,0,17.1,33.1,34.1,100,,
Kamareddy,Lingampet,26-Jan-21,0,16.3,33.3,33.5,100,,
Kamareddy,Lingampet,27-Jan-21,0,16.7,33.7,29.1,100,,
Kamareddy,Lingampet,28-Jan-21,0,20.1,32.4,27.9,90.9,,
Kamareddy,Lingampet,29-Jan-21,0,16.6,32.5,33.2,100,,
Kamareddy,Lingampet,30-Jan-21,0,18.4,32.5,29.8,92.7,,
Kamareddy,Lingampet,31-Jan-21,0,19.6,31.5,30.4,85.8,,
Kamareddy,Lingampet,1-Feb-21,0,18.8,32.9,38.4,82.6,,
Kamareddy,Lingampet,2-Feb-21,0,13.1,30.6,34.4,100,,
Kamareddy,Lingampet,3-Feb-21,0,10.2,31.1,12.2,100,,
Kamareddy,Lingampet,4-Feb-21,0,10.9,30.1,11,100,,
Kamareddy,Lingampet,5-Feb-21,0,12,30.4,14.6,100,,
Kamareddy,Lingampet,6-Feb-21,0,13.8,31,17.7,95.4,,
Kamareddy,Lingampet,7-Feb-21,0,15.2,31,25.1,81.8,,
Kamareddy,Lingampet,8-Feb-21,0,9.7,29.9,26.4,100,,
Kamareddy,Lingampet,9-Feb-21,0,9.1,30.7,10.2,100,,
Kamareddy,Lingampet,10-Feb-21,0,10.7,33.4,16,100,,
Kamareddy,Lingampet,11-Feb-21,0,12.1,33.6,16,100,,
Kamareddy,Lingampet,12-Feb-21,0,13.1,32.3,17.9,100,,
Kamareddy,Lingampet,13-Feb-21,0,13,32.8,19.8,100,,
Kamareddy,Lingampet,14-Feb-21,0,14,32.8,26,100,,
Kamareddy,Lingampet,15-Feb-21,0,15.1,34.2,23.5,88.1,,
Kamareddy,Lingampet,16-Feb-21,0,16.3,35,19.4,82.7,,
Kamareddy,Lingampet,17-Feb-21,0,19,33.9,20.4,70.6,,
Kamareddy,Lingampet,18-Feb-21,0,15.5,32.5,24.8,86.4,,
Kamareddy,Lingampet,19-Feb-21,0,18.3,31,32.9,73.5,,
Kamareddy,Lingampet,20-Feb-21,0,14.6,25.2,43.1,90.4,,
Kamareddy,Lingampet,21-Feb-21,0,16.3,29.8,32.3,100,,
Kamareddy,Lingampet,22-Feb-21,0,15.4,30.4,33.2,91.5,,
Kamareddy,Lingampet,23-Feb-21,0,13.9,33.4,24.1,100,,
Kamareddy,Lingampet,24-Feb-21,0,13.1,35,16.2,95.4,,
Kamareddy,Lingampet,25-Feb-21,0,14.1,35.5,16.2,97.3,,
Kamareddy,Lingampet,26-Feb-21,0,15.2,36.6,15,82.6,,
Kamareddy,Lingampet,27-Feb-21,0,15.8,38,14.6,87.7,,
Kamareddy,Lingampet,28-Feb-21,0,15.2,36,15,89,,
Kamareddy,Lingampet,1-Mar-21,0,21.9,37.1,12.7,66,,
Kamareddy,Lingampet,2-Mar-21,0,17.9,37.6,13.3,91.4,,
Kamareddy,Lingampet,3-Mar-21,0,18.3,35.1,13.1,79.8,,
Kamareddy,Lingampet,4-Mar-21,0,14.4,36.3,13.1,85.2,,
Kamareddy,Lingampet,5-Mar-21,0,15,36.7,8.2,86.9,,
Kamareddy,Lingampet,6-Mar-21,0,14.9,37.8,9.6,85.8,,
Kamareddy,Lingampet,7-Mar-21,0,15.5,37,7.6,84.7,,
Kamareddy,Lingampet,8-Mar-21,0,17.2,37.5,9.6,80.9,,
Kamareddy,Lingampet,9-Mar-21,0,18.1,36.8,15,95,,
Kamareddy,Lingampet,10-Mar-21,0,17.7,36.4,15.8,98.4,,
Kamareddy,Lingampet,11-Mar-21,0,16.4,36.8,14.6,90.7,,
Kamareddy,Lingampet,12-Mar-21,0,17.1,36.8,7.8,91.1,,
Kamareddy,Lingampet,13-Mar-21,0,16.5,36.9,9.5,92.4,,
Kamareddy,Lingampet,14-Mar-21,0,15.8,33.1,13.5,87.9,,
Kamareddy,Lingampet,15-Mar-21,0,15.9,36.6,8.2,81.8,,
Kamareddy,Lingampet,16-Mar-21,0,18.3,36.4,12.1,75.9,,
Kamareddy,Lingampet,17-Mar-21,0,18.1,37.6,16.4,82.4,,
Kamareddy,Lingampet,18-Mar-21,0,20.9,38.2,14.6,82.6,,
Kamareddy,Lingampet,19-Mar-21,0,20.2,36.5,18.7,73.1,,
Kamareddy,Lingampet,20-Mar-21,0,22,35.4,15.6,64.3,,
Kamareddy,Lingampet,21-Mar-21,0,21.1,34.6,24.4,58,,
Kamareddy,Lingampet,22-Mar-21,0,19.7,36.1,17.7,71.4,,
Kamareddy,Lingampet,23-Mar-21,0,20.8,35.8,22.5,62.9,,
Kamareddy,Lingampet,24-Mar-21,0,22,32.9,31,53.5,,
Kamareddy,Lingampet,25-Mar-21,0,20.3,36,20.2,63.8,,
Kamareddy,Lingampet,26-Mar-21,0,20.8,37,17.7,62.9,,
Kamareddy,Lingampet,27-Mar-21,0,19.9,38.2,15.8,71,,
Kamareddy,Lingampet,28-Mar-21,0,19,39,11.5,61.6,,
Kamareddy,Lingampet,29-Mar-21,0,19.3,39.7,5.4,71,,
Kamareddy,Lingampet,30-Mar-21,0,20.2,39.2,8.5,73.1,,
Kamareddy,Lingampet,31-Mar-21,0,19.8,39.8,9.2,63.3,,
Kamareddy,Gandhari,1-Jan-21,0,14.7,28.7,48.3,100,,
Kamareddy,Gandhari,2-Jan-21,0,13.7,28,53.7,100,,
Kamareddy,Gandhari,3-Jan-21,0,12.7,30.1,43.9,100,,
Kamareddy,Gandhari,4-Jan-21,0,14.2,29.1,46.5,100,,
Kamareddy,Gandhari,5-Jan-21,0,13.7,30.2,27,100,,
Kamareddy,Gandhari,6-Jan-21,0,17.4,30.1,45,97.9,,
Kamareddy,Gandhari,7-Jan-21,1.9,18.7,30.5,63,100,,
Kamareddy,Gandhari,8-Jan-21,4.2,19,29.6,76.4,100,,
Kamareddy,Gandhari,9-Jan-21,0,18.3,30.7,50.2,100,,
Kamareddy,Gandhari,10-Jan-21,0,16.3,31.1,27,100,,
Kamareddy,Gandhari,11-Jan-21,0,13.8,33.3,33.5,95.7,,
Kamareddy,Gandhari,12-Jan-21,0,15.2,30.8,36.5,98.8,,
Kamareddy,Gandhari,13-Jan-21,0,15.2,32.7,39.9,99.8,,
Kamareddy,Gandhari,14-Jan-21,0,14.2,34.6,26.6,97.4,,
Kamareddy,Gandhari,15-Jan-21,0,14.4,35.2,26.6,97.3,,
Kamareddy,Gandhari,16-Jan-21,0,15.2,30.9,45.3,100,,
Kamareddy,Gandhari,17-Jan-21,0,15.3,33.2,40.8,96.4,,
Kamareddy,Gandhari,18-Jan-21,0,16.4,32.7,43.8,100,,
Kamareddy,Gandhari,19-Jan-21,0,14.9,32.5,46.8,100,,
Kamareddy,Gandhari,20-Jan-21,0,15.6,33.2,42.6,97.7,,
Kamareddy,Gandhari,21-Jan-21,0,15.5,34.7,41,95.5,,
Kamareddy,Gandhari,22-Jan-21,0,16.9,33.3,43.2,94.5,,
Kamareddy,Gandhari,23-Jan-21,0,15.4,32.7,41.2,97.4,,
Kamareddy,Gandhari,24-Jan-21,0,15.9,32.5,45.5,100,,
Kamareddy,Gandhari,25-Jan-21,0,17.2,32.4,42,100,,
Kamareddy,Gandhari,26-Jan-21,0,16.3,32.9,39.3,96.4,,
Kamareddy,Gandhari,27-Jan-21,0,16.8,34.7,36.8,96.5,,
Kamareddy,Gandhari,28-Jan-21,0,18.5,32.5,38.8,100,,
Kamareddy,Gandhari,29-Jan-21,0,17.1,31.8,42.6,100,,
Kamareddy,Gandhari,30-Jan-21,0,18,31.3,35,93.5,,
Kamareddy,Gandhari,31-Jan-21,0,18,31.2,43.5,89.1,,
Kamareddy,Gandhari,1-Feb-21,0,16.8,32.6,49.6,92.1,,
Kamareddy,Gandhari,2-Feb-21,0,13.2,30.2,36.9,96.6,,
Kamareddy,Gandhari,3-Feb-21,0,10.1,30.9,9.8,96,,
Kamareddy,Gandhari,4-Feb-21,0,10.7,35,12.5,95,,
Kamareddy,Gandhari,5-Feb-21,0,11.6,30.9,13.1,95.4,,
Kamareddy,Gandhari,6-Feb-21,0,13.8,34.7,18.8,93.5,,
Kamareddy,Gandhari,7-Feb-21,0,14.3,32.1,31.9,90.9,,
Kamareddy,Gandhari,8-Feb-21,0,10,28.4,34,94.4,,
Kamareddy,Gandhari,9-Feb-21,0,9.3,28.3,12.3,96.2,,
Kamareddy,Gandhari,10-Feb-21,0,10.4,31.4,17.4,96,,
Kamareddy,Gandhari,11-Feb-21,0,11.8,31.9,16,94.6,,
Kamareddy,Gandhari,12-Feb-21,0,13.1,32.6,14.6,96.7,,
Kamareddy,Gandhari,13-Feb-21,0,13.1,30.1,24.4,96.6,,
Kamareddy,Gandhari,14-Feb-21,0,14.5,35.4,30.8,96.8,,
Kamareddy,Gandhari,15-Feb-21,0,15.1,35.3,30.1,93.9,,
Kamareddy,Gandhari,16-Feb-21,0,17,35.9,27.3,92.8,,
Kamareddy,Gandhari,17-Feb-21,0,16.1,32.9,23.3,90.3,,
Kamareddy,Gandhari,18-Feb-21,0,14.7,32.9,32.2,91.1,,
Kamareddy,Gandhari,19-Feb-21,0.5,17.6,32.5,40.5,81.5,,
Kamareddy,Gandhari,20-Feb-21,0,13.9,25,51.9,94.8,,
Kamareddy,Gandhari,21-Feb-21,0,15.4,30.2,37.8,95.9,,
Kamareddy,Gandhari,22-Feb-21,0,14.8,32.3,39.7,95.8,,
Kamareddy,Gandhari,23-Feb-21,0,13.6,31.2,31.5,96.2,,
Kamareddy,Gandhari,24-Feb-21,0,13.2,32.7,17.6,93.7,,
Kamareddy,Gandhari,25-Feb-21,0,13.6,35.1,14.8,93.5,,
Kamareddy,Gandhari,26-Feb-21,0,14.5,35,17.1,92.8,,
Kamareddy,Gandhari,27-Feb-21,0,15.5,35.4,15.6,94.8,,
Kamareddy,Gandhari,28-Feb-21,0,14.7,34.9,13.3,91.7,,
Kamareddy,Gandhari,1-Mar-21,0,20.4,37.4,8.7,75.3,,
Kamareddy,Gandhari,2-Mar-21,0,17,35.6,13.5,95.5,,
Kamareddy,Gandhari,3-Mar-21,0,17.1,34.8,12.1,87.8,,
Kamareddy,Gandhari,4-Mar-21,0,14.4,34.7,10.1,92.3,,
Kamareddy,Gandhari,5-Mar-21,0,14.7,34.9,8.7,93.4,,
Kamareddy,Gandhari,6-Mar-21,0,14.7,36.5,8.7,77.8,,
Kamareddy,Gandhari,7-Mar-21,0,15.2,36.2,10.1,77.7,,
Kamareddy,Gandhari,8-Mar-21,0,16.3,36.4,12.1,77.8,,
Kamareddy,Gandhari,9-Mar-21,0,18,35.8,17.1,94.8,,
Kamareddy,Gandhari,10-Mar-21,0,17.5,36.3,15.6,95.5,,
Kamareddy,Gandhari,11-Mar-21,0,15.9,36.2,20.6,93.5,,
Kamareddy,Gandhari,12-Mar-21,0,17.3,36.3,8.7,94.8,,
Kamareddy,Gandhari,13-Mar-21,0,14.9,35.7,12.1,95.5,,
Kamareddy,Gandhari,14-Mar-21,0,15.5,33.2,18.3,68.4,,
Kamareddy,Gandhari,15-Mar-21,0,17.3,36.7,12,68.4,,
Kamareddy,Gandhari,16-Mar-21,0,18.8,36.3,16.2,68.9,,
Kamareddy,Gandhari,17-Mar-21,0,18.7,36,17.8,93.1,,
Kamareddy,Gandhari,18-Mar-21,0,20.3,37.2,16.4,94.7,,
Kamareddy,Gandhari,19-Mar-21,0,19.6,37.3,22.1,86,,
Kamareddy,Gandhari,20-Mar-21,0,21.3,36.3,19.7,75.7,,
Kamareddy,Gandhari,21-Mar-21,0,20.1,34.9,27.5,67.4,,
Kamareddy,Gandhari,22-Mar-21,0,18.5,36.7,16.4,91.9,,
Kamareddy,Gandhari,23-Mar-21,0,19.6,34.9,26.3,82.4,,
Kamareddy,Gandhari,24-Mar-21,0,20.3,34.4,32.5,76.9,,
Kamareddy,Gandhari,25-Mar-21,0,19.9,35,24.2,91.8,,
Kamareddy,Gandhari,26-Mar-21,0,20.8,35.2,18.5,77,,
Kamareddy,Gandhari,27-Mar-21,0,18.5,36.8,16.4,60.8,,
Kamareddy,Gandhari,28-Mar-21,0,19.1,37.8,10.9,73.7,,
Kamareddy,Gandhari,29-Mar-21,0,19.9,38.5,6,68.9,,
Kamareddy,Gandhari,30-Mar-21,0,20.2,39.1,7.4,91,,
Kamareddy,Gandhari,31-Mar-21,0,19.5,38.6,6.5,74.2,,
Kamareddy,Sadasivanagar,1-Jan-21,0,17.2,27.2,53.7,80.7,,
Kamareddy,Sadasivanagar,2-Jan-21,0,15.9,27.7,53.6,81.3,,
Kamareddy,Sadasivanagar,3-Jan-21,0,14.7,28.2,44.7,79.8,,
Kamareddy,Sadasivanagar,4-Jan-21,0,16.2,28.7,45,80.9,,
Kamareddy,Sadasivanagar,5-Jan-21,0,16,29.1,42.3,80.4,,
Kamareddy,Sadasivanagar,6-Jan-21,0,19.5,28.2,50,80.2,,
Kamareddy,Sadasivanagar,7-Jan-21,7,17.6,28.5,58.1,80.3,,
Kamareddy,Sadasivanagar,8-Jan-21,6.6,18.3,23.5,68.9,79.9,,
Kamareddy,Sadasivanagar,9-Jan-21,0,18.8,29.1,32.9,80.2,,
Kamareddy,Sadasivanagar,10-Jan-21,0,18.4,30.6,30.8,80,,
Kamareddy,Sadasivanagar,11-Jan-21,0,18.5,31.4,34.6,74,,
Kamareddy,Sadasivanagar,12-Jan-21,0,19.6,30.7,42.3,78.2,,
Kamareddy,Sadasivanagar,13-Jan-21,0,19.3,30.5,45.6,79.9,,
Kamareddy,Sadasivanagar,14-Jan-21,0,16.5,32.9,33.4,79.2,,
Kamareddy,Sadasivanagar,15-Jan-21,0,17.1,32.9,33.4,80.1,,
Kamareddy,Sadasivanagar,16-Jan-21,0,17.1,30.2,44.5,79.5,,
Kamareddy,Sadasivanagar,17-Jan-21,0,18.9,30.1,44.8,79.6,,
Kamareddy,Sadasivanagar,18-Jan-21,0,17.7,28.5,46.3,79.4,,
Kamareddy,Sadasivanagar,19-Jan-21,0,17.8,29,46.9,79.6,,
Kamareddy,Sadasivanagar,20-Jan-21,0,18.4,30.4,40.2,78.8,,
Kamareddy,Sadasivanagar,21-Jan-21,0,19.8,32.2,39.7,76,,
Kamareddy,Sadasivanagar,22-Jan-21,0,19.2,33.1,39.1,79.4,,
Kamareddy,Sadasivanagar,23-Jan-21,0,18.3,31.1,41.7,79.2,,
Kamareddy,Sadasivanagar,24-Jan-21,0,18.2,32.3,42.6,78.6,,
Kamareddy,Sadasivanagar,25-Jan-21,0,19.4,33.3,41.3,79.1,,
Kamareddy,Sadasivanagar,26-Jan-21,0,18.8,33,40.9,78.8,,
Kamareddy,Sadasivanagar,27-Jan-21,0,19.1,33.2,37,79.3,,
Kamareddy,Sadasivanagar,28-Jan-21,0,19.6,30.4,45.9,79.3,,
Kamareddy,Sadasivanagar,29-Jan-21,0,18.5,31.3,40.7,79.2,,
Kamareddy,Sadasivanagar,30-Jan-21,0,18.6,31.1,40.5,79.1,,
Kamareddy,Sadasivanagar,31-Jan-21,0,18.8,29.1,49.7,79.3,,
Kamareddy,Sadasivanagar,1-Feb-21,0,17.8,27.9,51.6,79.2,,
Kamareddy,Sadasivanagar,2-Feb-21,0,15.3,29.4,39.2,79.2,,
Kamareddy,Sadasivanagar,3-Feb-21,0,16.4,30.5,20,67.7,,
Kamareddy,Sadasivanagar,4-Feb-21,0,16.5,29.2,21,90.8,,
Kamareddy,Sadasivanagar,5-Feb-21,0,17.2,29.7,23,86.6,,
Kamareddy,Sadasivanagar,6-Feb-21,0,17.3,30.9,25.9,63.2,,
Kamareddy,Sadasivanagar,7-Feb-21,0,15.4,31.6,33.2,76.3,,
Kamareddy,Sadasivanagar,8-Feb-21,0,14.6,28.7,35.5,83.5,,
Kamareddy,Sadasivanagar,9-Feb-21,0,15.9,29.6,26.5,91.2,,
Kamareddy,Sadasivanagar,10-Feb-21,0,17.3,29.9,24.4,93.8,,
Kamareddy,Sadasivanagar,11-Feb-21,0,17.2,32,23,69.4,,
Kamareddy,Sadasivanagar,12-Feb-21,0,17.2,32.3,24.3,78.4,,
Kamareddy,Sadasivanagar,13-Feb-21,0,17.5,30.9,28.6,74.1,,
Kamareddy,Sadasivanagar,14-Feb-21,0,18.2,31.1,35.8,76.6,,
Kamareddy,Sadasivanagar,15-Feb-21,0,18.9,31.9,33.9,67.9,,
Kamareddy,Sadasivanagar,16-Feb-21,0,20.6,32.9,30.9,61.6,,
Kamareddy,Sadasivanagar,17-Feb-21,0,20,33,29.5,68,,
Kamareddy,Sadasivanagar,18-Feb-21,0,16.9,30.8,36.2,71,,
Kamareddy,Sadasivanagar,19-Feb-21,0,18.2,28.2,46,77.2,,
Kamareddy,Sadasivanagar,20-Feb-21,0,15.9,26.3,47.9,78.5,,
Kamareddy,Sadasivanagar,21-Feb-21,0,17.7,28,42.6,78.2,,
Kamareddy,Sadasivanagar,22-Feb-21,0,18.2,29.6,43.4,76.9,,
Kamareddy,Sadasivanagar,23-Feb-21,0,18.8,32.9,35.7,75.3,,
Kamareddy,Sadasivanagar,24-Feb-21,0,21.4,34.5,25.9,84.3,,
Kamareddy,Sadasivanagar,25-Feb-21,0,20.3,34.5,25.2,81.3,,
Kamareddy,Sadasivanagar,26-Feb-21,0,21,37.4,19.8,76.1,,
Kamareddy,Sadasivanagar,27-Feb-21,0,21.5,36.4,26.5,80.5,,
Kamareddy,Sadasivanagar,28-Feb-21,0,20.9,35.6,19.6,90.5,,
Kamareddy,Sadasivanagar,1-Mar-21,0,25,35.7,19.1,44.3,,
Kamareddy,Sadasivanagar,2-Mar-21,0,21,36,21.8,70.5,,
Kamareddy,Sadasivanagar,3-Mar-21,0,21.1,35.8,18.5,64.4,,
Kamareddy,Sadasivanagar,4-Mar-21,0,20.2,36,17.1,86.5,,
Kamareddy,Sadasivanagar,5-Mar-21,0,20.5,34.5,19.9,58.1,,
Kamareddy,Sadasivanagar,6-Mar-21,0,23,35.9,17.6,47.3,,
Kamareddy,Sadasivanagar,7-Mar-21,0,22.7,37,16.3,75.8,,
Kamareddy,Sadasivanagar,8-Mar-21,0,22.6,35.2,19.4,60,,
Kamareddy,Sadasivanagar,9-Mar-21,0,21.8,36,23.1,75,,
Kamareddy,Sadasivanagar,10-Mar-21,0,20.4,35.3,23.6,75.6,,
Kamareddy,Sadasivanagar,11-Mar-21,0,20,35.6,22.9,72.2,,
Kamareddy,Sadasivanagar,12-Mar-21,0,20.4,36.3,14.7,75.2,,
Kamareddy,Sadasivanagar,13-Mar-21,0,19.4,35.2,22.6,63.5,,
Kamareddy,Sadasivanagar,14-Mar-21,0,17.2,32.4,32.3,54.1,,
Kamareddy,Sadasivanagar,15-Mar-21,0,17.2,34.1,19,48.7,,
Kamareddy,Sadasivanagar,16-Mar-21,0,20.5,35.5,17.7,57.5,,
Kamareddy,Sadasivanagar,17-Mar-21,0,20.9,35,26.7,61.2,,
Kamareddy,Sadasivanagar,18-Mar-21,0,22.4,36.2,24.1,74.1,,
Kamareddy,Sadasivanagar,19-Mar-21,0,21.9,35.4,27.1,59.6,,
Kamareddy,Sadasivanagar,20-Mar-21,0,21.3,33.2,26.7,72,,
Kamareddy,Sadasivanagar,21-Mar-21,0,19.7,32.6,35,67.3,,
Kamareddy,Sadasivanagar,22-Mar-21,0,21.8,33.7,27.4,58.5,,
Kamareddy,Sadasivanagar,23-Mar-21,0,22.5,35.2,32.5,61.6,,
Kamareddy,Sadasivanagar,24-Mar-21,0,22.1,32.5,38.7,58.6,,
Kamareddy,Sadasivanagar,25-Mar-21,0,19.8,33.8,32.5,90.1,,
Kamareddy,Sadasivanagar,26-Mar-21,0,21.6,36.5,26.3,54,,
Kamareddy,Sadasivanagar,27-Mar-21,0,19.9,36.9,24.5,54.5,,
Kamareddy,Sadasivanagar,28-Mar-21,0,27.8,38.2,19.7,70.5,,
Kamareddy,Sadasivanagar,29-Mar-21,0,22.8,39,13.2,55.6,,
Kamareddy,Sadasivanagar,30-Mar-21,0,24.1,38.7,15.5,54.3,,
Kamareddy,Sadasivanagar,31-Mar-21,0,23,38.7,15.9,65.2,,
Kamareddy,Tadwai,1-Jan-21,0,17.7,28,50.1,90.6,,
Kamareddy,Tadwai,2-Jan-21,0,16.3,28,50.1,92,,
Kamareddy,Tadwai,3-Jan-21,0,14.9,28.6,44.7,92,,
Kamareddy,Tadwai,4-Jan-21,0,16.3,28,43.8,93.5,,
Kamareddy,Tadwai,5-Jan-21,0,16.3,28.6,36.4,95.9,,
Kamareddy,Tadwai,6-Jan-21,0,18.3,28.6,45.2,87.2,,
Kamareddy,Tadwai,7-Jan-21,10.5,17.7,28.6,59.9,95.5,,
Kamareddy,Tadwai,8-Jan-21,4,19,24.5,76,96.4,,
Kamareddy,Tadwai,9-Jan-21,0,17.7,30,49.1,95.5,,
Kamareddy,Tadwai,10-Jan-21,0,17,30,29.1,95.9,,
Kamareddy,Tadwai,11-Jan-21,0,17.7,30.7,29.1,77.4,,
